"Year","Sex","Age group","Country/Region/World","ISO","Prevalence of BMI < -2SD (thinness)","Prevalence of BMI < -2SD (thinness) lower 95% uncertainty interval","Prevalence of BMI < -2SD (thinness) upper 95% uncertainty interval","Prevalence of BMI > 2SD (obesity)","Prevalence of BMI > 2SD (obesity) lower 95% uncertainty interval","Prevalence of BMI > 2SD (obesity) upper 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity)","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) lower 95% uncertainty interval","Combined prevalence of BMI < -2SD and BMI > 2SD (double burden of thinness and obesity) upper 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD","Prevalence of -2SD ≤ BMI < -1SD lower 95% uncertainty interval","Prevalence of -2SD ≤ BMI < -1SD upper 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD","Prevalence of -1SD ≤ BMI ≤ 1SD lower 95% uncertainty interval","Prevalence of -1SD ≤ BMI ≤ 1SD upper 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD","Prevalence of 1SD < BMI ≤ 2SD lower 95% uncertainty interval","Prevalence of 1SD < BMI ≤ 2SD upper 95% uncertainty interval"
2015,"Boys",5,"Latin America and Caribbean",NA,0.021480495519468682,0.017707159237896508,0.02667215258016609,0.1576596243796914,0.14419944739773233,0.17225054891570565,0.17914011989916007,0.16518270294097612,0.19387929187138112,0.07569945881609116,0.067036365959952,0.08559294162357013,0.5439495520760269,0.5280780751973657,0.5601184512790051,0.20121086920872178,0.1881791413131678,0.21526206129726108
2016,"Boys",5,"Latin America and Caribbean",NA,0.02172211514146324,0.017906070899702427,0.026998791962700452,0.16295815142008563,0.1489649819997032,0.17800210075120024,0.18468026656154887,0.17027030169793675,0.199898386587149,0.07540644416442766,0.066740718130365,0.08524077501051915,0.5368994042836933,0.5210104804046458,0.5530682561984016,0.20301388499033016,0.18967521075928728,0.2172875332264595
2017,"Boys",5,"Latin America and Caribbean",NA,0.022057242056477654,0.018153328386445622,0.027413033030948063,0.1684308882927017,0.15383535851895974,0.18402450932047906,0.19048813034917933,0.17543251981722383,0.20635477363594237,0.07510845788739705,0.06648004015974307,0.08499473916774311,0.529725420160272,0.5136165715180954,0.546050341220781,0.20467799160315153,0.19112853355946288,0.2193013418047705
2018,"Boys",5,"Latin America and Caribbean",NA,0.022477404364948324,0.018380319210746614,0.027987246993615763,0.17409780550363935,0.1588234122083132,0.18999867953098368,0.19657520986858765,0.1811059171976373,0.21286041809519296,0.07480925352829784,0.06610361829339856,0.08487517398517061,0.522431279766861,0.5059593180402684,0.5392051612884471,0.20618425683625344,0.19205261160659376,0.2211965285349498
2019,"Boys",5,"Latin America and Caribbean",NA,0.022980033394885205,0.01873200669356376,0.02873849360872952,0.1799036664444386,0.16398544439803392,0.19673099524506182,0.20288369983932383,0.186605539723013,0.21971760125559384,0.07454790778400948,0.06569976542169521,0.08474843573900394,0.5149397904183247,0.49804838535458956,0.5319779651560833,0.207628601958342,0.1929467783641768,0.22309460259218006
2020,"Boys",5,"Latin America and Caribbean",NA,0.02354660179904817,0.018933536770644258,0.029472326000451705,0.18578364546136455,0.16870475307577137,0.20386805843080796,0.20933024726041272,0.1920815233949432,0.22738182164998913,0.07432112893800191,0.06513896884954277,0.08483792917516932,0.5072931273452579,0.48948501066699424,0.5252128204590747,0.20905549645632746,0.19323715508326045,0.22563557211764873
2021,"Boys",5,"Latin America and Caribbean",NA,0.024163776608092137,0.01915954239669312,0.03053945166266056,0.1917173673196707,0.17294311313736657,0.21192691024445623,0.21588114392776284,0.19667396257833528,0.23609828502610988,0.07409572591714958,0.06442309214469107,0.08482841887905403,0.49957931630477714,0.48058003983604486,0.5186902024320766,0.21044381385031044,0.19308231430909756,0.2282953120051815
2022,"Boys",5,"Latin America and Caribbean",NA,0.02483768167233289,0.01925259758357067,0.03188400204175531,0.19758567894127624,0.17614903183466243,0.2199964089690085,0.22242336061360912,0.200896208152984,0.2448100118644695,0.07393778138764594,0.06348406196976572,0.08545230997028419,0.49185404307389247,0.4708642857341644,0.512615804707743,0.21178481492485252,0.19236411725190905,0.23132037540606892
1990,"Boys",5,"Oceania",NA,0.05324924833804179,0.00940158655771091,0.15124404742829461,0.03986306785466621,0.0055635430483716745,0.13592783951285412,0.09311231619270799,0.026608235250973708,0.2151482838258969,0.1166008572260488,0.04094438136915693,0.2305102958542498,0.7100995370007283,0.5693808948135306,0.8288544128022576,0.08018728958051495,0.02680782336369944,0.17593979051220437
1991,"Boys",5,"Oceania",NA,0.05377582821097299,0.009816244371166696,0.1509432769665802,0.04197199552192882,0.0061297233865567355,0.14047632532010845,0.0957478237329018,0.028227894037979154,0.22024589147936338,0.11656417371460207,0.04145590679049972,0.2293886652008369,0.7057721756352683,0.5640199056444628,0.8249865255043604,0.08191582691722782,0.027663086877924643,0.17706409089628194
1992,"Boys",5,"Oceania",NA,0.05427439424375609,0.010246010355189385,0.15142173887575464,0.04421813915646979,0.0069026961087317006,0.14464159775888805,0.09849253340022587,0.029775657246799366,0.22374706075130582,0.11647829835518575,0.04167632207660134,0.22729636095183184,0.7013753412383781,0.558682521004346,0.8207880560150368,0.08365382700621034,0.02887878640775632,0.17834876972637934
1993,"Boys",5,"Oceania",NA,0.05473236699086418,0.010386346669232473,0.15150769408816997,0.046605613632434165,0.007510485636799159,0.14927774215384895,0.10133798062329834,0.03125137380457611,0.225803951647233,0.11635312026656162,0.04163775473150865,0.22589653275431165,0.6969001738235651,0.551327702458966,0.8176950946917151,0.08540872528657499,0.030316499564298806,0.17940407823861226
1994,"Boys",5,"Oceania",NA,0.05512652758619216,0.010919980818276808,0.15122074779963637,0.04913127135988062,0.00823725957076991,0.15234712839995818,0.10425779894607277,0.032666917018280485,0.22962443900851692,0.11615658442998901,0.041826258936011926,0.22556953565936,0.6924012709819563,0.5472831405117905,0.8138855155229145,0.08718434564198202,0.03161895280800839,0.17934401625964722
1995,"Boys",5,"Oceania",NA,0.05547636214129227,0.011095286788049906,0.15217169826463903,0.05181084778870852,0.009017296765841159,0.15622290159107433,0.1072872099300008,0.03433115278892406,0.2335455736055527,0.11589385961891827,0.042293312342052,0.2241076718381447,0.6878314232144143,0.5423468257165805,0.8102609591111763,0.08898750723666664,0.032723929562243806,0.18214195143015932
1996,"Boys",5,"Oceania",NA,0.05582528691507721,0.011443033340560705,0.151873642866049,0.05464674308087008,0.009846183473792462,0.16298752965558636,0.11047202999594727,0.03589368694752782,0.23887486647913106,0.1156230984210063,0.0422752920417498,0.22381367639455962,0.6831407766442981,0.536609656020041,0.8073582897923699,0.0907640949387483,0.03352268900411139,0.18427191250557173
1997,"Boys",5,"Oceania",NA,0.05613054244091595,0.01171776213015721,0.15294740580102634,0.057603437339961185,0.010565870184236232,0.16988152776309062,0.11373397978087713,0.037538957839367525,0.24475670221245044,0.11526760260029559,0.04179250844595586,0.2238770395824953,0.6784290063743599,0.531821183256454,0.802866435751421,0.09256941124446741,0.034371323810640675,0.1870535161890411
1998,"Boys",5,"Oceania",NA,0.056381752819013434,0.011838576520935845,0.15483799066142762,0.06069686968105136,0.011371329149151828,0.17513342834343398,0.1170786225000648,0.03925664909002166,0.2489459729754848,0.11479563791066888,0.041789410810245384,0.22277216064699557,0.6737185960064624,0.5267594326077694,0.7987952327797835,0.09440714358280385,0.03523565752438859,0.18986838101065995
1999,"Boys",5,"Oceania",NA,0.05653603502948038,0.011997811325458636,0.1541175744963949,0.06392256942565204,0.012104702128166585,0.1809807674382592,0.12045860445513243,0.04108426204681763,0.2536186457009281,0.11417796845696732,0.04161888988852167,0.2218350457507455,0.6690350778210886,0.521139239521369,0.794915975320608,0.09632834926681165,0.03603906185710686,0.19213847031160033
2000,"Boys",5,"Oceania",NA,0.05655785308286932,0.012258770090065844,0.1539863762919285,0.06730306789904478,0.01293827854748537,0.18699443299953164,0.12386092098191409,0.04231327259780671,0.25843253580669756,0.11336327952185497,0.041197323813964175,0.22096885422862333,0.664412775620151,0.5161980334430478,0.792292565504932,0.09836302387607992,0.03715694541017556,0.19656798196312267
2001,"Boys",5,"Oceania",NA,0.05620924656361804,0.012114523678314499,0.15337995666490425,0.07089455275313065,0.013763138300672502,0.1930526517118298,0.1271037993167487,0.0437834315199645,0.2628744121628571,0.11219426890921298,0.040619502725569356,0.2190665014094743,0.6601503845221172,0.5111499788069822,0.789369868012011,0.10055154725192123,0.03795394829589083,0.1999957177203238
2002,"Boys",5,"Oceania",NA,0.055692719111709546,0.012018222324710844,0.15242519169957083,0.07468328525865144,0.01484620739499583,0.20043381011841838,0.13037600437036098,0.04496146534005305,0.26900407453769554,0.11084142059799743,0.04011561120201843,0.218595189068777,0.655953824657156,0.5063093267991257,0.7851812027694115,0.10282875037448559,0.038891897718683385,0.20361667088707722
2003,"Boys",5,"Oceania",NA,0.05507838784943619,0.011796517083729328,0.15178232644002662,0.07866607655871719,0.01596240670224434,0.2073486622965438,0.13374446440815338,0.04615800344295299,0.27462111226373975,0.10933453224184352,0.03886413912802223,0.21696417515031569,0.6517784340907492,0.5015818569313386,0.7831267791402956,0.10514256925925387,0.040009095013212474,0.2073260613237547
2004,"Boys",5,"Oceania",NA,0.05444046280828388,0.011385368522875684,0.1511324255966716,0.08281207809738866,0.01703532270548509,0.21520459823985447,0.13725254090567254,0.04725459454210905,0.2808224117422461,0.10773265244383902,0.03773219948776166,0.21564840809567937,0.6475875932166817,0.4975248681685851,0.7803254596093084,0.10742721343380673,0.040757591396767816,0.21089346880080087
2005,"Boys",5,"Oceania",NA,0.05384038096432755,0.0110998336633831,0.15014659142404893,0.08708863086571536,0.018156400699624268,0.2233739286949236,0.14092901183004292,0.049223916587708284,0.28700884422672107,0.10609351637520845,0.036798098770258435,0.21376351251468417,0.6433402787542035,0.4926407669388937,0.7771758030999553,0.1096371930405451,0.04129425925388525,0.21563678271121384
2006,"Boys",5,"Oceania",NA,0.0533933412717528,0.010874142706718897,0.14927674161788113,0.09143189051091291,0.019279068723126267,0.2309482101166602,0.1448252317826657,0.05074177026169333,0.29396228483661685,0.10453734518753802,0.03606314435325099,0.21143405034082371,0.6389573349697301,0.4881958372802799,0.7740264090770129,0.11168008806006624,0.04205609981813248,0.2184988793525125
2007,"Boys",5,"Oceania",NA,0.05297153167097912,0.010636889513416053,0.14778969854441248,0.09590163610061107,0.020506100877440016,0.23845511407782247,0.1488731677715902,0.05245318871622697,0.3010161911832769,0.10298686971058675,0.03527441167038218,0.20917343982828102,0.6345300299734622,0.4815972314536523,0.7722351185570728,0.11360993254436082,0.04287016892603666,0.2212450929237207
2008,"Boys",5,"Oceania",NA,0.05257618789413607,0.010473896580892707,0.14726346036269347,0.10043030893438477,0.021839823154975596,0.24722781427592755,0.15300649682852085,0.054330934694949026,0.3068576497044901,0.1014631098885523,0.034422061847860744,0.20629653959882627,0.6301218753119765,0.4765985913950992,0.7688506088187248,0.11540851797095032,0.043450011762989946,0.22355358059937683
2009,"Boys",5,"Oceania",NA,0.05217492809311187,0.010175145261583925,0.1476644676136555,0.10507462817547478,0.023174553060261536,0.25222680730842206,0.15724955626858664,0.05662666511701909,0.3159661770283647,0.0999380267980926,0.03376217165608885,0.20374422472540632,0.6256903480084234,0.4721619352522442,0.765244997897544,0.11712206892489738,0.04366944068463949,0.2268980008275254
2010,"Boys",5,"Oceania",NA,0.051744777435547284,0.010036330590151112,0.14666589599316038,0.10981934478779558,0.024493613862919383,0.25860369372815245,0.16156412222334285,0.05839574943255427,0.3211506739222674,0.09840295219580965,0.03310492351645969,0.20298015708861702,0.621240984230034,0.46594788770783846,0.7617350008377523,0.1187919413508135,0.04383404921877457,0.23015466015246705
2011,"Boys",5,"Oceania",NA,0.05138514364021951,0.009740926248478134,0.14727200216732436,0.11459851589552487,0.025537459779504824,0.2671623269766665,0.1659836595357444,0.0594808916624006,0.32803468281303544,0.09693938087616162,0.03239682016275696,0.20152282109311845,0.6167145668772299,0.46031659433213856,0.7595243230481866,0.12036239271086412,0.044294406324255006,0.23248912915290806
2012,"Boys",5,"Oceania",NA,0.0510613864616523,0.009478549221994958,0.14783876684414543,0.11947048543127567,0.02689879316040206,0.2749570494742164,0.17053187189292798,0.060607108153747306,0.3343888707391299,0.09550469235584323,0.03158345509863729,0.201113034817708,0.6120709281916186,0.4536910825127282,0.7575222841086213,0.12189250755961022,0.04436892986718122,0.23873873521860792
2013,"Boys",5,"Oceania",NA,0.05077062906180129,0.00937584471711688,0.1481389395304239,0.12450647170120036,0.028208465057368425,0.2827521204575625,0.17527710076300168,0.06216883166161511,0.34284625686207126,0.09409742218154575,0.03109036499121084,0.19903989562529464,0.6072174763941024,0.44817565532916626,0.7541788287177273,0.12340800066135012,0.04489627122499554,0.24287722185350424
2014,"Boys",5,"Oceania",NA,0.05053023585067439,0.009270187826426518,0.14846599256839346,0.12970285107596632,0.02979271993859488,0.2909196652345316,0.18023308692664075,0.06439484386235417,0.3501519990193441,0.09270828075349667,0.03033346570743386,0.1973410671549907,0.6021294657115148,0.44309310656581624,0.749490438717079,0.12492916660834777,0.04581342985109997,0.24896810419900703
2015,"Boys",5,"Oceania",NA,0.05033104952968706,0.00900744077215106,0.14893013063999536,0.13506299132802962,0.03164116786446612,0.30110486121828106,0.18539404085771669,0.0662473982896552,0.35806063701281443,0.09136920965941135,0.029697173067802604,0.19521437167166156,0.5967927842760845,0.43659756495105645,0.747662945236987,0.12644396520678747,0.04551354168856023,0.25132203111330814
2016,"Boys",5,"Oceania",NA,0.050108655391908306,0.008686268699264992,0.14858994964031338,0.14067503790028252,0.032488470114088924,0.30943031709605817,0.19078369329219083,0.06746322036273969,0.3687121472309357,0.0900355645683209,0.028692826547694138,0.19399479591861124,0.5912671533421227,0.4280271098368995,0.7456169751135627,0.1279135887973656,0.0448865922874863,0.25581425774075306
2017,"Boys",5,"Oceania",NA,0.049904978598739776,0.008502782138819635,0.14924975757436007,0.14648107566975793,0.03345425435635401,0.3195722297747128,0.19638605426849773,0.06844424657596251,0.37724268199262584,0.08869109004367273,0.02782253552554497,0.19420341329116758,0.5855905580438164,0.41806016223234144,0.7437706265723886,0.12933229764401313,0.04489069442356816,0.25902762721175887
2018,"Boys",5,"Oceania",NA,0.04972550433425753,0.008362454808951496,0.1499771102021041,0.15247375983720357,0.03465248051449419,0.3336642602803392,0.2021992641714611,0.07007391086423996,0.38708671546774887,0.08732921227143016,0.026806837667365038,0.19413172876189297,0.5797543364896606,0.40898467211791956,0.7402993905548046,0.13071718706744806,0.04459118781343881,0.2640770438370596
2019,"Boys",5,"Oceania",NA,0.0495864540648288,0.00803105052737491,0.1506231308039263,0.15864210724708472,0.03603572047773901,0.3454837897070459,0.20822856131191356,0.07078677841989342,0.39753031864544364,0.0859811539399591,0.025679122847836085,0.19377537914282822,0.5736753195265624,0.3979780004095168,0.7392835512380338,0.13211496522156507,0.044362426199031295,0.27017609981027957
2020,"Boys",5,"Oceania",NA,0.049508950051020253,0.0076873092750773045,0.15335986248363706,0.16497884777138924,0.037146021350498694,0.3562338615909419,0.2144877978224095,0.07295575728555946,0.4100633644190693,0.08462211986095262,0.024594821433717096,0.1941860714886766,0.567287600864016,0.38935047431265896,0.7374804084488837,0.13360248145262196,0.04387154071888183,0.27691611042808717
2021,"Boys",5,"Oceania",NA,0.04953122735003999,0.0074919524155990895,0.15631696325713754,0.17141897243200221,0.038185188979867765,0.37020954995944516,0.2209501997820422,0.0741129361076704,0.42089933390729933,0.08328821363889792,0.023176258001301332,0.19377457986589736,0.5605585195419605,0.3807010120208765,0.7363609516735394,0.13520306703709944,0.04336851346399978,0.2857458818566437
2022,"Boys",5,"Oceania",NA,0.04961801695475398,0.0071450942661057705,0.1584841091671827,0.17799378231525,0.03939557885720018,0.3826537527308045,0.227611799270004,0.07439290877146633,0.43112138313165765,0.08199339608450201,0.02189437493267871,0.19299543045304915,0.5535126426614287,0.3678860343783718,0.7349778090858049,0.1368821619840652,0.04249104954403719,0.2941761749150386
1990,"Boys",5,"South Asia",NA,0.3241496931339437,0.28617363961323666,0.3620225625944736,0.0035865784340009,0.00211652820693368,0.005912849053111829,0.32773627156794466,0.289953187395986,0.36558666126183353,0.36890537612898827,0.3370421408689099,0.40250223072651337,0.2953975671926468,0.2664312519376123,0.3261991712100757,0.007960785110420285,0.0053218534558512,0.011746279852126394
