"Year","Sex","Country/Region/World","ISO","Prevalence of BMI<18.5 kg/m² (underweight)","Prevalence of BMI<18.5 kg/m² (underweight) upper 95% uncertainty interval","Prevalence of BMI<18.5 kg/m² (underweight) lower 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity)","Prevalence of BMI>=30 kg/m² (obesity) upper 95% uncertainty interval","Prevalence of BMI>=30 kg/m² (obesity) lower 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity)","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) upper 95% uncertainty interval","Combined prevalence of BMI<18.5 kg/m² and BMI>=30 kg/m² (double burden of underweight and obesity) lower 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m²","Prevalence of BMI 18.5 kg/m² to <20 kg/m² upper 95% uncertainty interval","Prevalence of BMI 18.5 kg/m² to <20 kg/m² lower 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m²","Prevalence of BMI 20 kg/m² to <25 kg/m² upper 95% uncertainty interval","Prevalence of BMI 20 kg/m² to <25 kg/m² lower 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m²","Prevalence of BMI 25 kg/m² to <30 kg/m² upper 95% uncertainty interval","Prevalence of BMI 25 kg/m² to <30 kg/m² lower 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m²","Prevalence of BMI 30 kg/m² to <35 kg/m² upper 95% uncertainty interval","Prevalence of BMI 30 kg/m² to <35 kg/m² lower 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m²","Prevalence of BMI 35 kg/m² to <40 kg/m² upper 95% uncertainty interval","Prevalence of BMI 35 kg/m² to <40 kg/m² lower 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity)","Prevalence of BMI >=40 kg/m² (morbid obesity) upper 95% uncertainty interval","Prevalence of BMI >=40 kg/m² (morbid obesity) lower 95% uncertainty interval"
2020,"Women","Central and eastern Europe",NA,0.039603348348937376,0.04880540443675865,0.031757127326812094,0.2528337754785484,0.27243978787777456,0.2342698721644754,0.2924371238274858,0.31339019740553686,0.27214170454000486,0.07033176344497587,0.0805956200990494,0.06147894514323554,0.36090348839674313,0.38156428790107133,0.33996624115339685,0.27632762233079516,0.2977639856507106,0.2562040489115776,0.16125516064852852,0.179536565619935,0.14393673636098256,0.0612689567869477,0.07263631076551993,0.051144057960033684,0.03030965804307217,0.038755065151549854,0.023725231874686073
2021,"Women","Central and eastern Europe",NA,0.0397845567476072,0.049859847625352095,0.031339418553501065,0.2536171210833117,0.275522255428754,0.23316406438359288,0.2934016778309189,0.3166033543697612,0.2711360421786172,0.0703992260608156,0.0817189026468656,0.06050000454612953,0.3601261179132776,0.38304245052142105,0.33695908609132436,0.2760729761949879,0.29979973812834065,0.253799073291055,0.1613815347099726,0.18143261738965274,0.14224132238025003,0.06115460036311164,0.07368816651598131,0.050230094754380346,0.03108098601022749,0.040713837395862054,0.023649024354346893
2022,"Women","Central and eastern Europe",NA,0.04001346746164842,0.051032550617674005,0.03067266823858185,0.25444250150368664,0.27899882895405326,0.23158080214129353,0.29445596896533505,0.3200931213621015,0.26969359519171654,0.07049759963294737,0.08323125382911103,0.05963806003345269,0.3592849016024562,0.3850992020754058,0.33354176355971504,0.27576152779926144,0.3019519703530334,0.25091072024897076,0.16148396711578308,0.1838257487415662,0.14048521877604758,0.06105645483670537,0.0747824809871321,0.049116388559507534,0.03190207955119818,0.042845804631281556,0.023576684342704154
1990,"Women","Central Asia, Middle East and north Africa",NA,0.047354476709439396,0.05614139181373892,0.039775766457376606,0.20532306642397433,0.21932622074806818,0.1916720501047703,0.25267754313341373,0.2683273566232264,0.2373911554405715,0.06943802771977918,0.07788874473013503,0.0618624681514211,0.384780601628227,0.40297867561151546,0.36768877849569515,0.29310382551858005,0.3101437785367584,0.2756590806435684,0.14304048109693274,0.15564710276142346,0.13025382666654386,0.04723322382352543,0.05445136554483534,0.040749108219152445,0.015049361503516151,0.01865723376092051,0.011839969248810867
1991,"Women","Central Asia, Middle East and north Africa",NA,0.04628261492070604,0.05403433730760425,0.039620363715251905,0.21081337757090593,0.22363820924779815,0.19810166872142904,0.25709599249161197,0.27118244498787497,0.24317421441564968,0.0677188028580018,0.07513421094053445,0.06093641713768112,0.3802305278757964,0.39634907344291437,0.36475865487753417,0.29495467477458975,0.3102232939643344,0.2791493871075112,0.1465294097554919,0.15810613930318826,0.13485912445109813,0.04860472706995896,0.055107184437261966,0.042627374696638284,0.015679240745455063,0.019015530485688357,0.012681121502087965
1992,"Women","Central Asia, Middle East and north Africa",NA,0.04525136380439303,0.05209286179453065,0.03924342141131011,0.21639574083961235,0.2281407144410525,0.20480540271178443,0.2616471046440054,0.27453751448573177,0.24907763532020946,0.06603335308310333,0.07262861979241447,0.06001637998838931,0.37555916360966873,0.39018839618739515,0.361612550995692,0.2967603766632225,0.3106611575653532,0.2826052157579154,0.1500361405836017,0.16057310931827604,0.1394248144614292,0.050008285165808325,0.05601410263172466,0.044500087530508964,0.01635131509020234,0.019445511983816013,0.013546495829028565
1993,"Women","Central Asia, Middle East and north Africa",NA,0.04426837525525385,0.05039958560481817,0.03881254844005634,0.22212720577065245,0.23294287112668896,0.2114734038231692,0.26639558102590627,0.2781401388236281,0.2549277031283607,0.06438142684695224,0.07018078021894072,0.059059827701723966,0.37069128766659837,0.38380868763088594,0.35799905334908994,0.29853170246054306,0.31116571635727275,0.28557376402598544,0.15359508427604027,0.16326340774940332,0.1438132928537597,0.05146249801520912,0.05690238320367151,0.04627570327502753,0.017069623479403048,0.020023269938037415,0.014392400150584713
1994,"Women","Central Asia, Middle East and north Africa",NA,0.043325606298297854,0.048901950755423626,0.03845000797787379,0.22804431872578576,0.2378820848881216,0.21812873469772545,0.2713699250240836,0.28218276650145324,0.2605792911171891,0.06275650187254424,0.0678672291967897,0.05799640262653245,0.36558252983828765,0.37764298499230237,0.35398710965995533,0.3002910412650845,0.3118254310712734,0.2884999624325568,0.15722172925652833,0.16612611269928723,0.1482357081413169,0.05298113251996224,0.05812292054512403,0.048115375875391615,0.01784145694929517,0.020625633544919576,0.015278173720311171
1995,"Women","Central Asia, Middle East and north Africa",NA,0.042403887436982396,0.04743842120651061,0.03790569306203213,0.23419541894611812,0.24329405533668264,0.2249871677178508,0.27659930638310054,0.28657185991777057,0.26642113403100626,0.06113668212921915,0.06574476586085844,0.05685370051666579,0.3602044491820678,0.3714054193615904,0.34958048419940324,0.30205956030561254,0.31268895738016306,0.2912242905358257,0.1609390458950017,0.16927312228328756,0.15259484286958652,0.05457531339256467,0.059393540183881946,0.049914495934534876,0.01868105965855178,0.02136970781999076,0.016173758560470416
1996,"Women","Central Asia, Middle East and north Africa",NA,0.04147229523145718,0.046060390299611266,0.03739754300161827,0.24065800798299042,0.24926012588020582,0.23202817158395625,0.2821303032144476,0.29134964475043545,0.272781613232695,0.05947363086711528,0.06363325511449967,0.05556786993526305,0.3544941841647448,0.3647565390659886,0.3446540135633836,0.30390187975369237,0.3138093413575645,0.29364604347879797,0.16479931763232122,0.17264967289400002,0.15704853510384892,0.05626034568468496,0.06081027620597795,0.051893381951163164,0.01959834466598422,0.02217566192185043,0.017160565713059205
1997,"Women","Central Asia, Middle East and north Africa",NA,0.04055635746495666,0.044715081211879365,0.03678239648083322,0.2473373820627513,0.25541778799233544,0.2392366279337114,0.28789373952770797,0.2965720195652642,0.27911461675397903,0.05782415779483938,0.061584458381905766,0.05426267394275063,0.34856591127296743,0.3581712634106646,0.339314216832519,0.3057161894044852,0.31505257391490615,0.2961349233298448,0.1687183198376845,0.1760357952136473,0.1612742465571062,0.058020933817026395,0.06231445594484372,0.053884336606639355,0.020598128408040418,0.02313523729983818,0.018203959185839558
1998,"Women","Central Asia, Middle East and north Africa",NA,0.039643565474720255,0.043414799267451905,0.03612153957551282,0.2542071559529378,0.2619277098556574,0.24633520507046205,0.29385072142765806,0.3021900141659627,0.2853982845779899,0.056191788420634214,0.05964021588197322,0.05296408018303596,0.3424965907008317,0.35137151251641074,0.3340008807871227,0.30746089745087596,0.3161854969593041,0.2985471774821056,0.1726562172142395,0.17973056552407773,0.16549324224484685,0.059866508613495864,0.06405108281217527,0.05586714001352606,0.021684430125202433,0.024194056782929397,0.019313769192871862
1999,"Women","Central Asia, Middle East and north Africa",NA,0.03874527558044246,0.042244804167908365,0.03550745818156352,0.2611973203332397,0.2686583899125928,0.25359022068318576,0.2999425959136822,0.3079639706458718,0.2919652704301086,0.05459833531283275,0.05778959959781353,0.051627238318349554,0.33634735733526777,0.34462279566127646,0.3285200646130123,0.3091117094382173,0.31722563778964225,0.30070473768358413,0.17655770058303932,0.18342910863663497,0.1697703098088288,0.061783301082196776,0.06575619783898667,0.05791115346556501,0.02285631866800363,0.025337516403112194,0.020487755264848504
2000,"Women","Central Asia, Middle East and north Africa",NA,0.037871081011353135,0.04112187189333448,0.03486994806280037,0.2682265317552909,0.27532859837496776,0.26105792406954237,0.30609761276664404,0.31348461596112726,0.2984655239806643,0.05307009714718294,0.055997441651438946,0.05027841148882084,0.33025025376101413,0.33804902344718823,0.3227620874445767,0.3105820343251589,0.31826098385741813,0.3027431557596768,0.18035345187825955,0.18699661885245256,0.17387655486980386,0.06376071677057273,0.06767014420025687,0.06002279256340208,0.02411236310645862,0.026554566164580698,0.02176434878478739
2001,"Women","Central Asia, Middle East and north Africa",NA,0.037074466499229464,0.04004973538778897,0.03425282053027681,0.2750862876825185,0.2819895739511255,0.2682255521810689,0.312160754181748,0.31930029951463107,0.30489435446934154,0.05165039918282903,0.054379395776568674,0.04905000287327668,0.3243944129528849,0.3317849160253853,0.31732094704096053,0.311794431682538,0.3192092204718851,0.3045334303457829,0.18389878281581842,0.19032650940173698,0.17763140241761305,0.06576292123649409,0.06961564200967751,0.062156377080624846,0.025424583630206034,0.027837089679594335,0.023131767653535015
2002,"Women","Central Asia, Middle East and north Africa",NA,0.03629786650768188,0.03907849187339915,0.033616434107184005,0.28189363067806084,0.2885655603612206,0.27522834293460263,0.31819149718574274,0.3250501461847424,0.3112976685581885,0.05030380636237172,0.052909218728935635,0.04784267422440517,0.31870971173212503,0.32552620503566276,0.31205282316514293,0.3127949827197605,0.3199043076990074,0.30582796276474006,0.18725897277518772,0.1935035038086122,0.18130063355237488,0.06782807876789862,0.07160395302009805,0.06429778873372884,0.026806579134974518,0.029211230603522546,0.024522052149747217
2003,"Women","Central Asia, Middle East and north Africa",NA,0.035552910960306876,0.03823447824327338,0.032991849240756745,0.2885536612785603,0.2950139943763779,0.2821783970947793,0.3241065722388672,0.3308262920248631,0.3173635105656255,0.04903455040503291,0.05149413682476803,0.046704387071166614,0.31326078933409257,0.3196794750125994,0.30689738240865494,0.3135980860220074,0.32052532410500784,0.3068345127125986,0.1903860363854145,0.19649457104947818,0.18455358391463433,0.0699249477061536,0.07367223454727967,0.06640378143216379,0.028242677186992197,0.030708115776850932,0.02595359762970505
2004,"Women","Central Asia, Middle East and north Africa",NA,0.034861970245143495,0.037391731664121214,0.03238721722437346,0.29499613602677927,0.3012999282031294,0.2887638777691574,0.3298581062719228,0.3363415550241403,0.3232012108802563,0.04784532538001342,0.05012375920225752,0.045597865509148676,0.3080955409677311,0.3142870861871929,0.30201869504679596,0.3142010253803327,0.3210064941144561,0.3075799442156507,0.193243257010468,0.19924438408497838,0.1875024502586858,0.07202941139589011,0.07575117932593793,0.06853293253083086,0.029723467620421173,0.032276389709911764,0.02739681832699552
2005,"Women","Central Asia, Middle East and north Africa",NA,0.034234343056171165,0.03667584679700824,0.03185694345895313,0.3011541359439788,0.30720984797138473,0.29487438969051377,0.33538847900014995,0.34174359763376244,0.328833307367238,0.046737343300537304,0.0489303545416612,0.04457621595722788,0.3032308364135029,0.3092257182059977,0.297287014424443,0.31464333928580984,0.3213017449955653,0.3082191212294497,0.19581841801091457,0.20168335236994353,0.19012448935562942,0.07410806409003577,0.07783288409184837,0.07061590016110167,0.03122765384302845,0.033789248124638085,0.028849852373004727
2006,"Women","Central Asia, Middle East and north Africa",NA,0.0336574670766117,0.036005258201424493,0.03136386639930538,0.3071075329242038,0.31306659238559725,0.300941139293223,0.34076500000081544,0.34692154634153316,0.3343976125538633,0.04567322128317747,0.04777672187313123,0.04356373335917291,0.2985977203895076,0.3044657214517901,0.29265991766569543,0.3149640563264995,0.32162482033972034,0.30873156319893735,0.19818710269037212,0.20398475940225996,0.19260989993426347,0.0761734691867609,0.07987250393128356,0.07261080962088035,0.03274696104707076,0.035381200757417144,0.030272317119782403
2007,"Women","Central Asia, Middle East and north Africa",NA,0.033177344840362694,0.03540093544848922,0.030946772707974846,0.31292618756446433,0.3188499174874224,0.30676046409390195,0.346103532404827,0.35227683180108693,0.3397063550407022,0.04465618602598476,0.04669444708613756,0.04256147860055006,0.2941576331633336,0.3000219428391325,0.2883960152671679,0.3150826464058546,0.32163194386388466,0.3088988621483632,0.20041855352796834,0.2061540664786577,0.1948701209538176,0.07822336259085891,0.08191496116284719,0.07460471608218605,0.034284271445637116,0.036997085295057956,0.031695037043818645
2008,"Women","Central Asia, Middle East and north Africa",NA,0.032778691479119715,0.035003577160421614,0.030583987014133562,0.318711823248191,0.32471836075528143,0.31246786973681273,0.3514905147273107,0.3577783658258026,0.3451413697811542,0.04366961391988904,0.045654006659204965,0.041652361350058544,0.2898640272654645,0.2957045614407326,0.28419930092950996,0.31497584208733576,0.3214923392256304,0.3087319502920186,0.20257623840462913,0.20823547731038336,0.19681529717009455,0.0802876372496242,0.08410919369020227,0.07662452235917358,0.03584794759393764,0.038649376137162815,0.033170271223996926
2009,"Women","Central Asia, Middle East and north Africa",NA,0.03245023468633016,0.034696593649523565,0.030278775219412156,0.3244869320515399,0.330540999443282,0.3180912617505034,0.35693716673787,0.36338462860507,0.35044321621608665,0.04272153111616806,0.04472965246160359,0.040722197544652804,0.285694422148289,0.29157403290958134,0.2799422110301616,0.31464687799767294,0.3212004350782639,0.30841618501117524,0.2046793662632126,0.2103674686455828,0.19877164358135457,0.08235915366282182,0.08629585780062513,0.07858261652846979,0.03744841212550546,0.040334034134139024,0.03469020260985413
2010,"Women","Central Asia, Middle East and north Africa",NA,0.032181135167596395,0.03446077533831816,0.029945146439914902,0.33026681068753583,0.336495419997068,0.32389442413837727,0.36244794585513224,0.3690183221805478,0.3558561287892145,0.04180774306665272,0.043871232355817365,0.03980374928522547,0.28159640503163363,0.28740711052380574,0.2758086359068737,0.3141479040465814,0.3206493902482408,0.30792510729468114,0.2067795960265438,0.21270768854327562,0.2007541476207509,0.08442131826376555,0.088485066193103007,0.08042025481622231,0.039065896397226484,0.04213184012043872,0.03618238831766573
2011,"Women","Central Asia, Middle East and north Africa",NA,0.031936951422458094,0.03425634867712184,0.029693514075003768,0.33615624116167825,0.3425501978049755,0.32978936673294834,0.36809319258413636,0.3747668503509764,0.36145057247642226,0.040898999624671306,0.04296585400326344,0.03888872334323047,0.27746185381289906,0.2833548107411116,0.2715825016572409,0.31354595197829327,0.32018597881258265,0.3071995807371119,0.20896745059191335,0.21507308201104064,0.2027862541567243,0.0864872762383829,0.09065046720694622,0.08236128480040121,0.040701514331381985,0.043933831765645553,0.037684657455977495
2012,"Women","Central Asia, Middle East and north Africa",NA,0.03172091842779817,0.03408940529220846,0.029446404873457045,0.3420787214177568,0.3485358979897212,0.33549705630081617,0.373799639845555,0.3805213196748014,0.3670218098175082,0.04000620836231681,0.04211039777096412,0.03800829192006304,0.27331425659938,0.2793076788940305,0.2672966445148203,0.3128798931927482,0.3196708665262083,0.3063557341789502,0.21122355416090374,0.21743688416288443,0.2049371697828042,0.08853097427924628,0.0928646435949948,0.08421539995023836,0.04232419297760678,0.04574207678585149,0.03917408231170934
2013,"Women","Central Asia, Middle East and north Africa",NA,0.031506549100443926,0.03393934303950583,0.029220369683270735,0.3480583426050743,0.3546734649290294,0.3413324237535853,0.3795648917055182,0.38648666457215064,0.372691560996101,0.03912672362995333,0.041236038704365346,0.03711634374735326,0.2691608548629462,0.2753893558181263,0.26306509463148675,0.3121475278015822,0.31908706240333856,0.30531843032585754,0.21352114771004638,0.2198820439356107,0.2071022136309413,0.09057873087241691,0.09512757501543549,0.08615350946995244,0.04395846402261105,0.04758789744523874,0.04056944410299855
2014,"Women","Central Asia, Middle East and north Africa",NA,0.03129211801978477,0.03378186726706953,0.028923159205053315,0.3541148848911549,0.361016197690733,0.34717753151044856,0.3854070029109396,0.3926507682847524,0.3783198193022095,0.03825558018441711,0.04035534942959776,0.03618659272232115,0.2649976608715548,0.2713499238395677,0.2587915686079249,0.31133975403308844,0.3185374303898984,0.3041129139304747,0.21582203623587592,0.22241949991647975,0.20918019189055903,0.09266888676161539,0.09757720613094321,0.08795130970529341,0.04562396189366357,0.049459594551551,0.041937052622029805
2015,"Women","Central Asia, Middle East and north Africa",NA,0.0310862928682051,0.03370722019509611,0.02856893957410335,0.36023547704964876,0.3676625288321847,0.35283992440612283,0.39132176991785383,0.398875950664861,0.38385961216417724,0.037400371673312276,0.03964336620345177,0.03520985333790433,0.26082446692034816,0.2676175305965079,0.2542767095274365,0.31045338948848566,0.31802202519007344,0.3028979928238896,0.21808525200862694,0.22521655044300648,0.21097018778125906,0.09483913712953033,0.10005056190761859,0.08983101902452137,0.04731108791149149,0.051502662546986454,0.04319966284859191
2016,"Women","Central Asia, Middle East and north Africa",NA,0.030918521042117987,0.033736741156164186,0.02820797065228639,0.36620853186277735,0.37431948842407453,0.358279579684455,0.39712705290489536,0.40548602576944437,0.38892170776533436,0.03658170758918057,0.03896869566382313,0.034247136500018524,0.2567219328252088,0.2639709054595618,0.2498171477891736,0.3095693046807153,0.3177199726813825,0.30132386452302884,0.2202306296606683,0.22804804815693586,0.2125227094326674,0.09703068211001961,0.1027761813190253,0.0915617972027859,0.04894722009208943,0.05360844744011287,0.04430464409243519
2017,"Women","Central Asia, Middle East and north Africa",NA,0.030748964775247065,0.03378075577118551,0.027787389817575427,0.3720284259420376,0.3810418119721717,0.3632105813916217,0.4027773907172845,0.4119354102344693,0.3936087672224857,0.035772195330926175,0.03835231397901669,0.03329970908829928,0.25268074728283413,0.26042762328846675,0.24521069787308739,0.3087696646689551,0.31763849067914063,0.29986166550758236,0.22224169909693076,0.23077764084878638,0.21369200396791865,0.09920506094719463,0.105543397690227,0.09311568441230737,0.05058166589791216,0.05596118990230399,0.045276408966778606
2018,"Women","Central Asia, Middle East and north Africa",NA,0.030555010763229497,0.03396475202118499,0.027288537295707117,0.37769927834471995,0.3879223709342763,0.3677445257679012,0.4082542891079495,0.4186950233096242,0.39808018026430697,0.034951195022511594,0.03776232341986604,0.03223040182893438,0.24862095550628033,0.25714411369519746,0.24033054374866503,0.3081735583632586,0.3180232468411528,0.29813561383138465,0.2241911275384189,0.23392252363502147,0.21469098304532658,0.10129668109849278,0.10850458239199348,0.0944531833165043,0.05221146970780827,0.0583798297034434,0.046037200079621705
2019,"Women","Central Asia, Middle East and north Africa",NA,0.030392119265048305,0.03418056396994182,0.02675190516609048,0.38324072243918245,0.39502448515206773,0.3716741180559232,0.41363284170423076,0.4255102093763095,0.4019042302094614,0.03417577087658672,0.03736403130654784,0.03114291956142046,0.24460121193315143,0.25396908042062927,0.23524546973529784,0.30759017348603107,0.3188413609678474,0.296129799184005,0.22605692643069544,0.2372086183564652,0.21506374695123825,0.103326188727041,0.11153317028421532,0.09544731494199404,0.05385760728144604,0.06101170050359288,0.04683924246157791
2020,"Women","Central Asia, Middle East and north Africa",NA,0.030264778888402562,0.03458998900910624,0.026187293695504946,0.3887339874394271,0.4023720945437475,0.3755366573035412,0.4189987663278297,0.43253739834750105,0.4055960278745863,0.033435320117488246,0.037077564626712745,0.03007873684066077,0.24061080519181544,0.2513072260142676,0.23000307213886712,0.3069551063628666,0.31978255223569285,0.2938449366681375,0.22786470292198932,0.2407900120123166,0.21508164150429887,0.10532728933571396,0.11496329695283224,0.09616053425397225,0.05554199518172385,0.06381865536372709,0.04738561678945086
2021,"Women","Central Asia, Middle East and north Africa",NA,0.030162566015994242,0.03507599110801827,0.02560034762032333,0.3942765185358131,0.409768169455905,0.379070894307301,0.42443908455180723,0.4402208566980055,0.4088710573345725,0.03271922376892891,0.036808885206188385,0.028868316166069316,0.2366018728374514,0.24894646050146074,0.22445577397574748,0.30623981684181234,0.32102915220959377,0.2913444509414234,0.2296239797124212,0.2447744271022254,0.21483181914803592,0.10734650661367366,0.11851904514995402,0.09665672861270105,0.05730603220971819,0.06688311091989198,0.04786501156076954
2022,"Women","Central Asia, Middle East and north Africa",NA,0.03009635028330218,0.035665386683749536,0.025067587118215898,0.3997759238956895,0.41736999339126124,0.38236379461066083,0.4298722741789917,0.4479784318897769,0.4120969875151491,0.03203209154597453,0.03657038057576067,0.02774375630842947,0.23262122972813468,0.24679584736202714,0.2188256618335798,0.3054744025468991,0.32250297068189854,0.28825942348184935,0.23132904323162493,0.24876584745484237,0.21435719756118657,0.10934806633833812,0.1221619154265179,0.09714998650741767,0.05909881432572646,0.0703206424020437,0.04825479604359259
1990,"Women","High-income western",NA,0.033627092485597816,0.037215178706241796,0.03008569170254766,0.16741175425095053,0.17474687257074786,0.16009148926084207,0.20103884673654837,0.20896013506394623,0.19307120625421775,0.08120381020337093,0.08600637863612513,0.07659569614788238,0.45007258598284294,0.45933680532904086,0.4405109576989917,0.26768475507723777,0.27627566331054915,0.2592342901312557,0.11179714555652033,0.11837925783659205,0.10539923185771587,0.038829825182087635,0.0423584587939829,0.035418224790708594,0.016784783512342562,0.019169567629944633,0.01453427497112861
1991,"Women","High-income western",NA,0.032721930290005925,0.03606169299963752,0.02937023359075537,0.17186219959722904,0.17900095237066235,0.16478193606425884,0.20458412988723496,0.21219655458944645,0.19685827160335617,0.07953788520790611,0.08410969683971398,0.07519095623877299,0.44670957217241386,0.4557677898207835,0.43754401503800266,0.2691684107324451,0.27760111399939336,0.26103750642892504,0.11395696979876471,0.12047820123457807,0.10764096928233698,0.040198356364766596,0.043674992871036225,0.036810486068387695,0.017706873433697725,0.020103982311525624,0.015430073073898513
1992,"Women","High-income western",NA,0.03187317581888984,0.03505276743158797,0.028676754012748794,0.17642730019282996,0.18339190326676513,0.16953821747763892,0.20830047601171983,0.21581454115669338,0.2008870840892516,0.0779176108163448,0.08228274030721301,0.07384005134005514,0.44317062087628434,0.4521001014009801,0.43435928520075606,0.270611290295651,0.2787941413879615,0.26288557333754925,0.11614219382834695,0.12245249354392852,0.11006688697552852,0.04158959708283455,0.04498375950958546,0.03825846073350616,0.018695509281648478,0.02111431763820556,0.016385328237078865
1993,"Women","High-income western",NA,0.031097804901779727,0.03415658823622619,0.028074200440086586,0.181131676068639,0.18803304275597202,0.17456058913801045,0.21222948097041874,0.2196825515152452,0.20503718722672257,0.07636038310414534,0.08049308932743993,0.07250337252194523,0.4394353981249026,0.44815957374004545,0.4308481054155394,0.2719747358005332,0.2799526173065461,0.2643769561834437,0.1183559017788089,0.12453937701652822,0.11235310408085109,0.043011870636128845,0.04641792200435005,0.03973294838819358,0.019763903653701263,0.0222274414370604,0.01742614930132446
1994,"Women","High-income western",NA,0.03040141356489955,0.03332410946822208,0.027534926220245563,0.18600294386261382,0.1927321181729768,0.17949540489514143,0.21640435742751335,0.22361943219077562,0.20949621704438837,0.07486760461319648,0.07887001804404917,0.0710988133197314,0.4354803508089619,0.4436349396669846,0.4271124528984174,0.2732476851503282,0.2810269541316198,0.266022881133492,0.12059835526988058,0.12673690851195873,0.11485235113708354,0.044478714403844904,0.04791020281584932,0.04118427917905193,0.020925874188888343,0.023393417227440677,0.01856229020465534
1995,"Women","High-income western",NA,0.02978018121175143,0.03257894879764892,0.027065210147842952,0.1910534239854234,0.19763462905364282,0.18460831250935417,0.22083360519717485,0.22786347627884174,0.21405796506519928,0.07343067349959709,0.0773004807221976,0.0698186534702672,0.4313096855565702,0.43916188433685166,0.4232781013042148,0.27442603374665786,0.2818533615917597,0.2674186367390739,0.12286334693289123,0.12886801497169345,0.11730756410020131,0.04599821187730842,0.0493588450008952,0.042752750046281006,0.022191865175223743,0.02470510624676934,0.019839897247561446
1996,"Women","High-income western",NA,0.029223335388795863,0.03187900511183933,0.02663110126159498,0.19631764606427418,0.20273160730696277,0.19005422784666773,0.22554098145307006,0.23239295508515884,0.21877746017178695,0.07202477589499269,0.07570921138101415,0.06856198653478365,0.4269044719886357,0.43451102144978326,0.41913990544942875,0.27552976866330153,0.28280287013762795,0.26863871837701797,0.12515849308867416,0.13091466415704248,0.11970085672033787,0.0475829607132006,0.05091921569992566,0.044396549460218156,0.02357619226239941,0.026112160996668306,0.02120342490354741
1997,"Women","High-income western",NA,0.028742830327182934,0.031239607735276214,0.02626594576800074,0.20177878604238708,0.20817636337625828,0.19561887670701877,0.23052161636957003,0.23724562997963536,0.22386102721710033,0.07065400924586432,0.07418026662838076,0.06725332814676192,0.4222963495884211,0.42964716855284446,0.4148445448119206,0.2765280227961445,0.283455747902554,0.2698510846609033,0.12746715238640202,0.13314801273007212,0.12208231132456636,0.04923566557884665,0.0525648388967305,0.04605508362066251,0.02507596807713842,0.02768515995111047,0.022617221612059292
